      ID     SpC   Event           Hg_obs           Hg_LOO            sigma     max_log_like num_iters best_iter            lmSpC          lmEvent         stderrlm        NDMMF_SpC      NDMMF_Event     N  N_ND
    6314     327     286   2.90000000e-01   4.29303693e-01   1.23888800e+00  -5.20615220e+01     25000         1   2.61874351e+00  -6.80457890e-01   4.16973486e-01   2.70263800e+00  -9.19118755e-01    45     0
    6358     327     286   1.48000000e+00   1.39867636e+00   1.23888800e+00  -5.20615220e+01     25000         1   2.69261201e+00  -8.94047946e-01   4.19612649e-01   2.70263800e+00  -9.19118755e-01    45     0
    6353     327     286   1.30000000e+00   1.53702637e+00   1.24574400e+00  -5.22912730e+01     25000         1   2.78469045e+00  -1.14244795e+00   4.24626001e-01   2.78469000e+00  -1.14244671e+00    45     0
    6347     327     286   9.30000000e-01   1.18171665e+00   1.20620900e+00  -5.09001290e+01     25000         1   2.78252926e+00  -1.13493685e+00   4.33252992e-01   2.78252900e+00  -1.13493614e+00    45     0
    6343     327     286   8.00000000e-01   6.68047606e-01   1.20620900e+00  -5.09001290e+01     25000         1   2.71736113e+00  -9.64918344e-01   4.35175142e-01   2.78252900e+00  -1.13493614e+00    45     0
    6338     327     286   7.00000000e-01   8.98944686e-01   1.19814100e+00  -5.06106060e+01     25000         1   2.75146181e+00  -1.04921751e+00   4.35887503e-01   2.75146200e+00  -1.04921804e+00    45     0
    6333     327     286   6.30000000e-01   6.22095744e-01   1.19814100e+00  -5.06106060e+01     25000         1   2.71659938e+00  -9.59090998e-01   4.35795069e-01   2.75146200e+00  -1.04921804e+00    45     0
    6330     327     286   6.10000000e-01   5.37915622e-01   1.19814100e+00  -5.06106060e+01     25000         1   2.73148164e+00  -1.00254040e+00   4.35651393e-01   2.75146200e+00  -1.04921804e+00    45     0
    6326     327     286   5.50000000e-01   6.49578041e-01   1.19814100e+00  -5.06106060e+01     25000         1   2.71210588e+00  -9.42764607e-01   4.34824121e-01   2.75146200e+00  -1.04921804e+00    45     0
    6323     327     286   4.80000000e-01   7.20385447e-01   1.19814100e+00  -5.06106060e+01     25000         1   2.72808772e+00  -9.81453211e-01   4.32882294e-01   2.75146200e+00  -1.04921804e+00    45     0
    6348     327     286   9.60000000e-01   7.20385447e-01   1.19814100e+00  -5.06106060e+01     25000         1   2.70682876e+00  -9.38343555e-01   4.32694987e-01   2.75146200e+00  -1.04921804e+00    45     0
    6319     327     286   4.10000000e-01   4.00582983e-01   1.19814100e+00  -5.06106060e+01     25000         1   2.72213305e+00  -9.74453255e-01   4.29405851e-01   2.75146200e+00  -1.04921804e+00    45     0
    6317     327     286   3.50000000e-01   4.97721546e-01   1.19814100e+00  -5.06106060e+01     25000         1   2.65830892e+00  -7.90393917e-01   4.24561002e-01   2.75146200e+00  -1.04921804e+00    45     0
    6356     327     286   1.37000000e+00   1.25064945e+00   1.19814100e+00  -5.06106060e+01     25000         1   2.68016875e+00  -8.60961699e-01   4.22714327e-01   2.75146200e+00  -1.04921804e+00    45     0
    6315     327     286   3.20000000e-01   3.64120832e-01   1.19814100e+00  -5.06106060e+01     25000         1   2.66993029e+00  -8.27141012e-01   4.21198299e-01   2.75146200e+00  -1.04921804e+00    45     0
    6313     327     286   2.70000000e-01   5.28991788e-01   1.12019100e+00  -4.75962110e+01     25000         1   2.62323842e+00  -6.87224790e-01   4.13549526e-01   2.62323800e+00  -6.87223632e-01    45     0
